route_id,service_id,trip_id,trip_headsign
2-T1-N-sj2-1,TA+7m200#1+7,105C.1396.156.64.T.8.90985412,Penrith Via Gordon
2-T1-N-sj2-1,TA+hw400#1+7,105C.2006.101.124.T.8.90669210,Penrith Via Gordon
2-T1-N-sj2-1,TA+l2200#1+7,105C.807.166.24.T.8.91070863,Penrith Via Gordon
2-T1-N-sj2-1,TA+fn200#1+7,105C.807.166.32.T.8.91070863,Penrith Via Gordon
2-T1-N-sj2-1,TA+4G#1+7,105C.807.166.4.T.8.91070863,Penrith Via Gordon
2-T1-N-sj2-1,TA+fu300#1+7,105C.807.166.64.T.8.91070863,Penrith Via Gordon
2-T1-N-sj2-1,TA+c3300#1+7,105C.938.153.32-20260827.T.8.90944445,Penrith Via Gordon
2-T1-N-sj2-1,TA+51b00+7,105C.938.153.4.T.8.90944445,Penrith Via Gordon
2-T1-N-sj2-1,TA+wx100#1+7,105C.938.153.64-20260827.T.8.90944445,Penrith Via Gordon
2-T1-N-sj2-1,TA+b3300#1+7,105C.938.153.8.T.8.90944445,Penrith Via Gordon
2-T1-N-sj2-1,TA+9y100#1+7,105C.938.154.16.T.8.90944445,Penrith Via Gordon
2-T1-N-sj2-1,TA+rq000#1+7,105D.2006.101.130.T.8.90669214,Berowra Via Gordon
2-T1-N-sj2-1,TA+op400#1+7,105D.442.147.128.T.8.91065184,Berowra Via Gordon
2-T1-N-sj2-1,TA+1s200#1+7,105D.442.147.2.T.8.91235679,Berowra Via Gordon
2-T1-N-sj2-1,TA+72200#1+7,105G.1396.156.12.T.8.90985017,Hornsby Via Gordon
2-T1-N-sj2-1,TA+l3300#1+7,105G.1396.156.16.T.8.90985017,Hornsby Via Gordon
2-T1-N-sj2-1,TA+1m200#1+7,105G.1396.156.32.T.8.90985017,Hornsby Via Gordon
2-T1-N-sj2-1,TA+7m200#1+7,105G.1396.156.64.T.8.90985017,Hornsby Via Gordon
2-T1-N-sj2-1,TA+hw400#1+7,105G.2006.101.124.T.8.90669219,Hornsby Via Gordon
2-T1-N-sj2-1,TA+l2200#1+7,105G.807.166.24.T.8.91071020,Hornsby Via Gordon
2-T1-N-sj2-1,TA+fn200#1+7,105G.807.166.32.T.8.91071020,Hornsby Via Gordon
2-T1-N-sj2-1,TA+4G#1+7,105G.807.166.4.T.8.91071020,Hornsby Via Gordon
2-T1-N-sj2-1,TA+fu300#1+7,105G.807.166.64.T.8.91071020,Hornsby Via Gordon
2-T1-N-sj2-1,TA+c3300#1+7,105G.938.153.32-20260827.T.8.90948207,Hornsby Via Gordon
2-T1-N-sj2-1,TA+51b00+7,105G.938.153.4.T.8.90948207,Hornsby Via Gordon
2-T1-N-sj2-1,TA+wx100#1+7,105G.938.153.64-20260827.T.8.90948207,Hornsby Via Gordon
2-T1-N-sj2-1,TA+b3300#1+7,105G.938.153.8.T.8.90948207,Hornsby Via Gordon
2-T1-N-sj2-1,TA+9y100#1+7,105G.938.154.16.T.8.90948207,Hornsby Via Gordon
2-T1-N-sj2-1,TA+72200#1+7,105H.1396.156.12.T.8.90985019,Emu Plains Via Gordon
2-T1-N-sj2-1,TA+l3300#1+7,105H.1396.156.16.T.8.90985019,Emu Plains Via Gordon
